ScientificName_Ros&Mazimpaka;NID;Bio1_values1;Bio8_values1
Hypnum cupressiforme Hedw.;5975;13.01666641;9.433333397
Hypnum cupressiforme Hedw.;12458;13.01666641;14.91666698
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;8983;13.02916622;6.099999905
Homalothecium aureum (Spruce) H.Rob. ;8983;13.02916622;6.099999905
Hypnum cupressiforme Hedw.;8983;13.02916622;6.099999905
Hypnum cupressiforme Hedw.;8869;13.02916718;6.133333206
Homalothecium aureum (Spruce) H.Rob. ;12228;13.03333282;14.85000038
Hypnum cupressiforme Hedw.;12228;13.03333282;14.85000038
Tortella squarrosa (Brid.) Limpr.;12228;13.03333282;14.85000038
Dicranum scoparium Hedw.;8249;13.03750038;11.48333359
Tortella squarrosa (Brid.) Limpr.;12225;13.04583359;11.11666679
Tortella squarrosa (Brid.) Limpr.;12226;13.05000019;11.14999962
Tortella squarrosa (Brid.) Limpr.;12151;13.05000019;14.83333302
Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;10161;13.0625;9.050000191
Homalothecium aureum (Spruce) H.Rob. ;10816;13.07083321;9
Hypnum cupressiforme Hedw.;10816;13.07083321;9
Hypnum cupressiforme Hedw.;12617;13.07083321;14.53333282
Hypnum cupressiforme Hedw.;12617;13.07083321;14.53333282
Tortella squarrosa (Brid.) Limpr.;12228;13.07499981;14.89999962
Tortella squarrosa (Brid.) Limpr.;12384;13.07499981;14.91666698
Tortella squarrosa (Brid.) Limpr.;12151;13.08333302;14.8166666
Tortella squarrosa (Brid.) Limpr.;9774;13.08749962;6.199999809
Homalothecium aureum (Spruce) H.Rob. ;12151;13.09583378;14.80000019
Hypnum cupressiforme Hedw.;12151;13.09583378;14.80000019
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12151;13.09583378;14.80000019
Hypnum cupressiforme Hedw.;8770;13.10000038;9.316666603
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;11807;13.10833359;14.98333359
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;8888;13.11250019;9.400000572
Homalothecium aureum (Spruce) H.Rob. ;9774;13.1291666;6.150000095
Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;9774;13.1291666;6.150000095
Tortella squarrosa (Brid.) Limpr.;9774;13.1291666;6.150000095
Homalothecium aureum (Spruce) H.Rob. ;7299;13.14166641;7.133333206
Hypnum cupressiforme Hedw.;7299;13.14166641;7.133333206
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;7299;13.14166641;7.133333206
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;7638;13.14166641;7.533333302
Tortella squarrosa (Brid.) Limpr.;12152;13.14999962;14.89999962
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;6065;13.15416622;9.516666412
Hypnum cupressiforme Hedw.;6246;13.17500019;8.466666222
Tortella squarrosa (Brid.) Limpr.;12145;13.17500019;11.28333282
Hypnum cupressiforme Hedw.;8657;13.17916679;9.433333397
Hypnum cupressiforme Hedw.;7294;13.1833334;7.616666794
Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;7294;13.1833334;7.616666794
Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;12532;13.1916666;15.10000038
Homalothecium aureum (Spruce) H.Rob. ;8657;13.19583321;9.466666222
Hypnum cupressiforme Hedw.;8657;13.19583321;9.466666222
Homalothecium aureum (Spruce) H.Rob. ;8657;13.19583321;9.466666222
Tortella squarrosa (Brid.) Limpr.;9655;13.20416641;6.983333111
Hypnum cupressiforme Hedw.;12616;13.20416641;13.96666718
Hypnum cupressiforme Hedw.;12616;13.20416641;13.96666718
Hypnum cupressiforme Hedw.;12616;13.20416641;13.96666718
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12616;13.20416641;13.96666718
Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;12616;13.20416641;13.96666718
Homalothecium aureum (Spruce) H.Rob. ;8993;13.22083378;9.333333015
Hypnum cupressiforme Hedw.;8993;13.22083378;9.333333015
Tortella squarrosa (Brid.) Limpr.;11885;13.23750019;11.26666641
Tortella squarrosa (Brid.) Limpr.;12152;13.24166679;14.98333263
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12152;13.24166679;14.98333263
Hypnum cupressiforme Hedw.;8996;13.2458334;9.366666794
Homalothecium aureum (Spruce) H.Rob. ;10905;13.25833321;8.666666985
Tortella squarrosa (Brid.) Limpr.;10905;13.25833321;8.666666985
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;9843;13.27083302;11.10000038
Dicranum scoparium Hedw.;8476;13.27916622;11.8166666
Dicranum scoparium Hedw.;8477;13.27916718;12.01666641
Dicranum scoparium Hedw.;8477;13.27916718;12.01666641
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;9541;13.30000019;6.816666603
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;9541;13.30000019;6.816666603
Homalothecium aureum (Spruce) H.Rob. ;9672;13.30000019;8.949999809
Homalothecium aureum (Spruce) H.Rob. ;9672;13.30000019;8.949999809
Tortella squarrosa (Brid.) Limpr.;9672;13.30000019;8.949999809
Dicranum scoparium Hedw.;9672;13.30000019;8.949999809
Hypnum cupressiforme Hedw.;9672;13.30000019;8.949999809
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;6161;13.3125;9.550000191
Dicranum scoparium Hedw.;6161;13.3125;9.550000191
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;6161;13.3125;9.550000191
Hypnum cupressiforme Hedw.;6161;13.3125;9.550000191
Hypnum cupressiforme Hedw.;6161;13.3125;9.550000191
Hypnum cupressiforme Hedw.;8657;13.3166666;9.516666412
Hypnum cupressiforme Hedw.;12231;13.32083321;14.88333321
Tortella squarrosa (Brid.) Limpr.;12231;13.32083321;14.88333321
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12231;13.32083321;14.88333321
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12231;13.32083321;14.88333321
Hypnum cupressiforme Hedw.;8769;13.32916641;9.583333015
Tortella squarrosa (Brid.) Limpr.;12076;13.35833359;15.13333321
Dicranum scoparium Hedw.;8587;13.36250019;11.5
Tortella squarrosa (Brid.) Limpr.;11898;13.36250019;15.26666641
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;9555;13.36666679;9.150000572
Hypnum cupressiforme Hedw.;9555;13.36666679;9.150000572
Tortella squarrosa (Brid.) Limpr.;12617;13.36666679;14.16666698
Tortella squarrosa (Brid.) Limpr.;12617;13.36666679;14.16666698
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12617;13.36666679;14.16666698
Tortella squarrosa (Brid.) Limpr.;12228;13.3708334;15.16666698
Tortella squarrosa (Brid.) Limpr.;10793;13.375;9.149999619
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;8996;13.375;9.516666412
Homalothecium aureum (Spruce) H.Rob. ;8996;13.375;9.516666412
Hypnum cupressiforme Hedw.;8996;13.375;9.516666412
Tortella squarrosa (Brid.) Limpr.;8996;13.375;9.516666412
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12150;13.3791666;15.01666641
Tortella squarrosa (Brid.) Limpr.;7648;13.38749981;7
Tortella squarrosa (Brid.) Limpr.;12227;13.39999962;15.25
Homalothecium aureum (Spruce) H.Rob. ;10386;13.40416622;9.233333588
Tortella squarrosa (Brid.) Limpr.;12228;13.41250038;15.21666718
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;8205;13.41666698;7.150000095
Tortella squarrosa (Brid.) Limpr.;8205;13.41666698;7.150000095
Homalothecium aureum (Spruce) H.Rob. ;12061;13.41666698;11.51666641
Tortella squarrosa (Brid.) Limpr.;12061;13.41666698;11.51666641
Homalothecium aureum (Spruce) H.Rob. ;10695;13.42083359;8.716667175
Tortella squarrosa (Brid.) Limpr.;10695;13.42083359;8.716667175
Homalothecium aureum (Spruce) H.Rob. ;8656;13.42083359;9.733333588
Hypnum cupressiforme Hedw.;8656;13.42083359;9.733333588
Homalothecium aureum (Spruce) H.Rob. ;9109;13.42500019;9.383333206
Homalothecium aureum (Spruce) H.Rob. ;7647;13.4333334;7.016666889
Tortella squarrosa (Brid.) Limpr.;7647;13.4333334;7.016666889
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;3859;13.44583321;8.966667175
Hypnum cupressiforme Hedw.;12152;13.45416641;15.1833334
Tortella squarrosa (Brid.) Limpr.;12152;13.45416641;15.1833334
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12152;13.45416641;15.1833334
Homalothecium aureum (Spruce) H.Rob. ;10273;13.45833302;9.266666412
Tortella squarrosa (Brid.) Limpr.;9379;13.46666622;11.35000038
Hypnum cupressiforme Hedw.;12616;13.47083282;14.21666622
Tortella squarrosa (Brid.) Limpr.;12616;13.47083282;14.21666622
Tortella squarrosa (Brid.) Limpr.;12072;13.47083282;15.33333302
Homalothecium aureum (Spruce) H.Rob. ;10689;13.47083378;9.216667175
Tortella squarrosa (Brid.) Limpr.;12148;13.4958334;15.10000038
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12148;13.4958334;15.10000038
Tortella squarrosa (Brid.) Limpr.;12068;13.4958334;15.28333378
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;3822;13.50833321;7.75
Homalothecium aureum (Spruce) H.Rob. ;9771;13.51666641;7.150000095
Hypnum cupressiforme Hedw.;12963;13.52916622;14.3166666
Hypnum cupressiforme Hedw.;12963;13.52916622;14.3166666
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;9541;13.53750038;7
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;9541;13.53750038;7
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;9541;13.53750038;7
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;8995;13.54166698;9.633333206
Hypnum cupressiforme Hedw.;8995;13.54166698;9.633333206
Tortella squarrosa (Brid.) Limpr.;8995;13.54166698;9.633333206
Homalothecium aureum (Spruce) H.Rob. ;12076;13.54166698;15.28333282
Hypnum cupressiforme Hedw.;12076;13.54166698;15.28333282
Hypnum cupressiforme Hedw.;12076;13.54166698;15.28333282
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;10273;13.57499981;9.400000572
Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;10273;13.57499981;9.400000572
Tortella squarrosa (Brid.) Limpr.;12061;13.57499981;11.6833334
Dicranum scoparium Hedw.;8657;13.58750057;9.850000381
Hypnum cupressiforme Hedw.;8657;13.58750057;9.850000381
Tortella squarrosa (Brid.) Limpr.;8657;13.58750057;9.850000381
Homalothecium aureum (Spruce) H.Rob. ;9307;13.59166622;7.216666698
Tortella squarrosa (Brid.) Limpr.;9307;13.59166622;7.216666698
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;9307;13.59166622;7.216666698
Homalothecium aureum (Spruce) H.Rob. ;8657;13.60833359;9.850000381
Hypnum cupressiforme Hedw.;8657;13.60833359;9.850000381
Tortella squarrosa (Brid.) Limpr.;8657;13.60833359;9.850000381
Hypnum cupressiforme Hedw.;12195;13.61666679;11.69999981
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12076;13.64166641;15.36666679
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;6161;13.65833282;10
Homalothecium aureum (Spruce) H.Rob. ;8889;13.66249943;9.933333397
Tortella squarrosa (Brid.) Limpr.;8889;13.66249943;9.933333397
Hypnum cupressiforme Hedw.;8656;13.67083359;9.949999809
Tortella squarrosa (Brid.) Limpr.;12158;13.67500019;15.30000019
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12158;13.67500019;15.30000019
Tortella squarrosa (Brid.) Limpr.;12543;13.71249962;14.48333359
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;3796;13.71666622;9.233333588
Homalothecium aureum (Spruce) H.Rob. ;9438;13.71666622;9.399999619
Hypnum cupressiforme Hedw.;9438;13.71666622;9.399999619
Homalothecium aureum (Spruce) H.Rob. ;10371;13.72499943;9.083333015
Tortella squarrosa (Brid.) Limpr.;10371;13.72499943;9.083333015
Tortella squarrosa (Brid.) Limpr.;8402;13.72916698;7.816666603
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;8402;13.72916698;7.816666603
Tortella squarrosa (Brid.) Limpr.;8402;13.72916698;7.816666603
Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;8402;13.72916698;7.816666603
Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;8402;13.72916698;7.816666603
Tortella squarrosa (Brid.) Limpr.;8402;13.72916698;7.816666603
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;8883;13.73333359;9.75
Tortella squarrosa (Brid.) Limpr.;9003;13.74166679;9.966667175
Homalothecium aureum (Spruce) H.Rob. ;9003;13.74166679;9.966667175
Hypnum cupressiforme Hedw.;9003;13.74166679;9.966667175
Hypnum cupressiforme Hedw.;8882;13.7458334;9.933333397
Hypnum cupressiforme Hedw.;10043;13.75;9.666666985
Dicranum scoparium Hedw.;6663;13.75833321;10.94999981
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;6663;13.75833321;10.94999981
Dicranum scoparium Hedw.;6663;13.75833321;10.94999981
Dicranum scoparium Hedw.;6663;13.75833321;10.94999981
Dicranum scoparium Hedw.;6663;13.75833321;10.94999981
Dicranum scoparium Hedw.;6663;13.75833321;10.94999981
Dicranum scoparium Hedw.;6663;13.75833321;10.94999981
Hypnum cupressiforme Hedw.;6663;13.75833321;10.94999981
Hypnum cupressiforme Hedw.;6663;13.75833321;10.94999981
Hypnum cupressiforme Hedw.;6663;13.75833321;10.94999981
Hypnum cupressiforme Hedw.;6663;13.75833321;10.94999981
Hypnum cupressiforme Hedw.;8657;13.76249981;9.983333588
Hypnum cupressiforme Hedw.;7531;13.77083302;7.549999714
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;7531;13.77083302;7.549999714
Tortella squarrosa (Brid.) Limpr.;10385;13.77499962;9.516666412
Homalothecium aureum (Spruce) H.Rob. ;8883;13.77916718;9.800000191
Tortella squarrosa (Brid.) Limpr.;8883;13.77916718;9.800000191
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;8136;13.78750038;12.55000019
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;10155;13.79166698;9.516666412
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;9002;13.79166698;10.03333282
Tortella squarrosa (Brid.) Limpr.;9002;13.79166698;10.03333282
Tortella squarrosa (Brid.) Limpr.;12150;13.80416679;15.40000057
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12150;13.80416679;15.40000057
Tortella squarrosa (Brid.) Limpr.;12543;13.8083334;14.5666666
Tortella squarrosa (Brid.) Limpr.;12547;13.8083334;14.61666679
Tortella squarrosa (Brid.) Limpr.;11415;13.8083334;15.73333359
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;11415;13.8083334;15.73333359
Tortella squarrosa (Brid.) Limpr.;12061;13.8125;11.91666698
Tortella squarrosa (Brid.) Limpr.;12152;13.8166666;15.46666718
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12152;13.8166666;15.46666718
Tortella squarrosa (Brid.) Limpr.;11973;13.82083321;11.91666603
Tortella squarrosa (Brid.) Limpr.;11973;13.82083321;11.91666603
Homalothecium aureum (Spruce) H.Rob. ;12150;13.82083321;15.36666679
Tortella squarrosa (Brid.) Limpr.;12150;13.82083321;15.36666679
Dicranum scoparium Hedw.;3642;13.82499981;8.366666794
Dicranum scoparium Hedw.;3642;13.82499981;8.366666794
Dicranum scoparium Hedw.;3642;13.82499981;8.366666794
Tortella squarrosa (Brid.) Limpr.;3642;13.82499981;8.366666794
Hypnum cupressiforme Hedw.;9345;13.83749962;9.916666985
Tortella squarrosa (Brid.) Limpr.;9541;13.8708334;7.349999905
Hypnum cupressiforme Hedw.;8651;13.88;7.066666603
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;14262;13.88;11.71666622
Tortella squarrosa (Brid.) Limpr.;14262;13.88;11.71666622
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;14262;13.88;11.71666622
Hypnum cupressiforme Hedw.;14262;13.88;11.71666622
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;3785;13.88749981;8.25
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;8888;13.89166641;10.16666698
Homalothecium aureum (Spruce) H.Rob. ;12144;13.89166641;12.01666737
Tortella squarrosa (Brid.) Limpr.;12144;13.89166641;12.01666737
Tortella squarrosa (Brid.) Limpr.;12144;13.89166641;12.01666737
Hypnum cupressiforme Hedw.;9555;13.89583302;9.666666985
Tortella squarrosa (Brid.) Limpr.;9555;13.89583302;9.666666985
Tortella squarrosa (Brid.) Limpr.;12395;13.89583302;14.61666679
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12395;13.89583302;14.61666679
Tortella squarrosa (Brid.) Limpr.;12231;13.90833378;15.38333321
Hypnum cupressiforme Hedw.;8551;13.91666698;10.4333334
Homalothecium aureum (Spruce) H.Rob. ;10793;13.92500019;9.766666412
Tortella squarrosa (Brid.) Limpr.;10793;13.92500019;9.766666412
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;9555;13.9333334;9.716666222
Homalothecium aureum (Spruce) H.Rob. ;9555;13.9333334;9.716666222
Tortella squarrosa (Brid.) Limpr.;9555;13.9333334;9.716666222
Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;9555;13.9333334;9.716666222
Hypnum cupressiforme Hedw.;7300;13.9375;8.100000381
Tortella squarrosa (Brid.) Limpr.;7300;13.9375;8.100000381
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12157;13.9375;15.51666641
Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;12496;13.9375;15.75
Hypnum cupressiforme Hedw.;8204;13.94999981;7.650000095
Hypnum cupressiforme Hedw.;8204;13.94999981;7.650000095
Homalothecium aureum (Spruce) H.Rob. ;8204;13.94999981;7.650000095
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;8204;13.94999981;7.650000095
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;8204;13.94999981;7.650000095
Hypnum cupressiforme Hedw.;8204;13.94999981;7.650000095
Homalothecium aureum (Spruce) H.Rob. ;9541;13.96249962;7.466666698
Tortella squarrosa (Brid.) Limpr.;9541;13.96249962;7.466666698
Homalothecium aureum (Spruce) H.Rob. ;9541;13.96249962;7.466666698
Homalothecium aureum (Spruce) H.Rob. ;9541;13.96249962;7.466666698
Tortella squarrosa (Brid.) Limpr.;9541;13.96249962;7.466666698
Tortella squarrosa (Brid.) Limpr.;9541;13.96249962;7.466666698
Hypnum cupressiforme Hedw.;12319;13.98750019;15.53333378
Tortella squarrosa (Brid.) Limpr.;12319;13.98750019;15.53333378
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12319;13.98750019;15.53333378
Tortella squarrosa (Brid.) Limpr.;13529;13.99166679;14.98333359
Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;13529;13.99166679;14.98333359
Homalothecium aureum (Spruce) H.Rob. ;10274;14;9.783332825
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;10274;14;9.783332825
Hypnum cupressiforme Hedw.;12545;14.0041666;14.76666641
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12545;14.0041666;14.76666641
Hypnum cupressiforme Hedw.;9555;14.02083302;9.616666794
Tortella squarrosa (Brid.) Limpr.;9555;14.02083302;9.616666794
Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;12186;14.02083302;15.51666641
Homalothecium aureum (Spruce) H.Rob. ;9810;14.02499962;9.933333397
Hypnum cupressiforme Hedw.;9810;14.02499962;9.933333397
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;9810;14.02499962;9.933333397
Tortella squarrosa (Brid.) Limpr.;12061;14.0625;12.14999962
Homalothecium aureum (Spruce) H.Rob. ;11973;14.07083321;12.16666698
Tortella squarrosa (Brid.) Limpr.;11973;14.07083321;12.16666698
Tortella squarrosa (Brid.) Limpr.;12152;14.07916641;14.88333321
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;11895;14.07916641;15.96666718
Hypnum cupressiforme Hedw.;11895;14.07916641;15.96666718
Tortella squarrosa (Brid.) Limpr.;11895;14.07916641;15.96666718
Hypnum cupressiforme Hedw.;12616;14.09166622;14.91666603
Tortella squarrosa (Brid.) Limpr.;12616;14.09166622;14.91666603
Tortella squarrosa (Brid.) Limpr.;12616;14.09166622;14.91666603
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12616;14.09166622;14.91666603
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12616;14.09166622;14.91666603
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;11986;14.10416698;15.98333359
Homalothecium aureum (Spruce) H.Rob. ;8539;14.10833359;7.316666603
Hypnum cupressiforme Hedw.;8539;14.10833359;7.316666603
Tortella squarrosa (Brid.) Limpr.;8539;14.10833359;7.316666603
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;3790;14.11250019;9.016666412
Tortella squarrosa (Brid.) Limpr.;12068;14.1208334;15.85000038
Hypnum cupressiforme Hedw.;12234;14.1291666;15.6833334
Hypnum cupressiforme Hedw.;12234;14.1291666;15.6833334
Hypnum cupressiforme Hedw.;12234;14.1291666;15.6833334
Tortella squarrosa (Brid.) Limpr.;12234;14.1291666;15.6833334
Homalothecium aureum (Spruce) H.Rob. ;11713;14.13749981;16.06666756
Hypnum cupressiforme Hedw.;11713;14.13749981;16.06666756
Tortella squarrosa (Brid.) Limpr.;11713;14.13749981;16.06666756
Tortella squarrosa (Brid.) Limpr.;10157;14.14583302;9.916666985
Homalothecium aureum (Spruce) H.Rob. ;10157;14.14583302;9.916666985
Homalothecium aureum (Spruce) H.Rob. ;9002;14.15416718;10.3166666
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;9002;14.15416718;10.3166666
Hypnum cupressiforme Hedw.;9002;14.15416718;10.3166666
Tortella squarrosa (Brid.) Limpr.;9002;14.15416718;10.3166666
Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;9002;14.15416718;10.3166666
Dicranum scoparium Hedw.;12616;14.15416718;15.03333282
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12422;14.15833282;15.88333321
Tortella squarrosa (Brid.) Limpr.;12422;14.15833282;15.88333321
Tortella squarrosa (Brid.) Limpr.;12673;14.15833282;15.94999981
Tortella squarrosa (Brid.) Limpr.;10158;14.15833378;9.983333588
Tortella squarrosa (Brid.) Limpr.;7478;14.16666698;9.016666412
Homalothecium aureum (Spruce) H.Rob. ;9672;14.17500019;9.983333588
Hypnum cupressiforme Hedw.;9672;14.17500019;9.983333588
Tortella squarrosa (Brid.) Limpr.;12543;14.17916679;14.96666622
Hypnum cupressiforme Hedw.;7982;14.1916666;8.166666985
Dicranum scoparium Hedw.;9002;14.1916666;10.38333321
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;9002;14.1916666;10.38333321
Tortella squarrosa (Brid.) Limpr.;9002;14.1916666;10.38333321
Tortella squarrosa (Brid.) Limpr.;9002;14.1916666;10.38333321
Homalothecium aureum (Spruce) H.Rob. ;9002;14.1916666;10.38333321
Tortella squarrosa (Brid.) Limpr.;9002;14.1916666;10.38333321
Homalothecium aureum (Spruce) H.Rob. ;11792;14.1916666;12.23333359
Tortella squarrosa (Brid.) Limpr.;5814;14.19583321;11.01666641
Hypnum cupressiforme Hedw.;7711;14.20833302;8.899999619
Tortella squarrosa (Brid.) Limpr.;11975;14.20833302;12.34999943
Hypnum cupressiforme Hedw.;10746;14.21249962;13
Tortella squarrosa (Brid.) Limpr.;13952;14.21249962;15.13333321
Tortella squarrosa (Brid.) Limpr.;11973;14.21666718;12.3166666
Tortella squarrosa (Brid.) Limpr.;3494;14.22083282;8.800000191
Tortella squarrosa (Brid.) Limpr.;12672;14.22083378;14.94999981
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;9541;14.22500038;7.800000191
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;9541;14.22500038;7.800000191
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;3736;14.22500038;9.399999619
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;8652;14.23750019;10.44999981
Tortella squarrosa (Brid.) Limpr.;10157;14.24166679;10
Homalothecium aureum (Spruce) H.Rob. ;10157;14.24166679;10
Homalothecium aureum (Spruce) H.Rob. ;8995;14.24166679;10.25
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;8890;14.24166679;10.60000038
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;3657;14.25;10.36666679
Homalothecium aureum (Spruce) H.Rob. ;11793;14.26249981;12.3166666
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;8876;14.26666641;10.28333282
Homalothecium aureum (Spruce) H.Rob. ;8876;14.26666641;10.28333282
Hypnum cupressiforme Hedw.;8876;14.26666641;10.28333282
Dicranum scoparium Hedw.;7247;14.28333378;9.433333397
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12531;14.30416679;15.06666756
Homalothecium aureum (Spruce) H.Rob. ;12531;14.30416679;15.06666756
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12239;14.30416679;15.83333302
Homalothecium aureum (Spruce) H.Rob. ;8774;14.3125;10.48333359
Tortella squarrosa (Brid.) Limpr.;8774;14.3125;10.48333359
Hypnum cupressiforme Hedw.;3642;14.33333302;8.966666222
Hypnum cupressiforme Hedw.;9554;14.34166622;10.1833334
Homalothecium aureum (Spruce) H.Rob. ;8651;14.38333321;10.55000019
Hypnum cupressiforme Hedw.;8651;14.38333321;10.55000019
Hypnum cupressiforme Hedw.;12543;14.38333321;15.23333359
Tortella squarrosa (Brid.) Limpr.;12543;14.38333321;15.23333359
Hypnum cupressiforme Hedw.;8983;14.38749981;10.46666718
Homalothecium aureum (Spruce) H.Rob. ;11793;14.39583302;12.4333334
Hypnum cupressiforme Hedw.;6521;14.40833282;8.683333397
Tortella squarrosa (Brid.) Limpr.;11712;14.41666698;16.36666679
Tortella squarrosa (Brid.) Limpr.;3783;14.42916679;8.766666412
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;8889;14.4333334;10.6833334
Hypnum cupressiforme Hedw.;8889;14.4333334;10.6833334
Tortella squarrosa (Brid.) Limpr.;8889;14.4333334;10.6833334
Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;9224;14.4416666;10.1833334
Homalothecium aureum (Spruce) H.Rob. ;6620;14.47083378;8.550000191
Tortella squarrosa (Brid.) Limpr.;6620;14.47083378;8.550000191
Hypnum cupressiforme Hedw.;6620;14.47083378;8.550000191
Tortella squarrosa (Brid.) Limpr.;6620;14.47083378;8.550000191
Hypnum cupressiforme Hedw.;8982;14.48333359;7.599999905
Homalothecium aureum (Spruce) H.Rob. ;9002;14.51666641;10.69999981
Tortella squarrosa (Brid.) Limpr.;9002;14.51666641;10.69999981
Tortella squarrosa (Brid.) Limpr.;9002;14.51666641;10.69999981
Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;9002;14.51666641;10.69999981
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;5814;14.51666641;11.36666679
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;5814;14.51666641;11.36666679
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;5814;14.51666641;11.36666679
Hypnum cupressiforme Hedw.;5814;14.51666641;11.36666679
Hypnum cupressiforme Hedw.;5814;14.51666641;11.36666679
